game_id,game_date,game_time,player_rating_post,player_whites,opponent_name,opponent_rating_post,opponent_result,opponent_country,opponent_joined,opponent_status,opponent_win,opponent_loss,opponent_draw,player_eco,player_move_1,player_move_2,player_move_3,player_move_4,player_move_5,opp_move_1,opp_move_2,opp_move_3,opp_move_4,opp_move_5,game_length,result,game_date_time,result_binary,result_multi_class,game_time_hour,game_day_of_week,opponant_tsj,opponant_all_games,player_point_change,player_rating_pre,cum_games_played,cum_games_today,cum_games_hour
4715991082,2020-04-13,10:25:00,619,1,IB85,801,win,IL,2016-06-21,basic,129.0,113.0,11.0,C23,e7e5,d8h4,h4e4,g8f6,e4c6,e2e4,f1c4,g1f3,d1e2,d2d3,33,checkmated,2020-04-13 10:25:00,0,0,10,0,1392,253.0,0.0,619.0,0,1,1
4716026808,2020-04-13,10:37:00,735,0,logjogjay,598,checkmated,GB,2020-04-05,basic,15.0,18.0,2.0,D00,d2d4,c2c3,g1f3,h2h4,e2e3,d7d5,e7e6,g8f6,b8c6,f8d6,34,win,2020-04-13 10:37:00,1,1,10,0,8,35.0,116.0,619.0,1,2,2
4716088562,2020-04-13,10:57:17,820,0,ThanasisIoannidis,707,resigned,GR,2019-08-15,basic,461.0,422.0,62.0,A25,c2c4,b1c3,d2d4,e2e3,g1f3,e7e5,b8c6,c6d4,d4c6,g8f6,14,win,2020-04-13 10:57:17,1,1,10,0,242,945.0,85.0,735.0,2,3,3
4716109886,2020-04-13,11:04:21,763,1,richjker,907,win,IE,2017-06-05,basic,22.0,33.0,3.0,C25,e7e5,d7d6,c8g4,g4f3,d8h4,e2e4,b1c3,g1f3,h2h3,g2f3,31,timeout,2020-04-13 11:04:21,0,0,11,0,1043,58.0,-57.0,820.0,3,4,1
4716173059,2020-04-13,11:24:47,703,0,aarindeepak17,803,win,IN,2020-04-12,basic,33.0,33.0,1.0,A00,e2e3,d2d3,b1c3,g1f3,e3e4,e7e5,d7d5,g8f6,b8c6,d5e4,36,checkmated,2020-04-13 11:24:47,0,0,11,0,1,67.0,-60.0,763.0,4,5,2
4716390136,2020-04-13,12:31:29,658,1,mostafa_owen22,780,win,EG,2017-01-18,basic,7.0,6.0,1.0,B00,a7a6,h7h6,g7g6,e7e6,d7d6,e2e4,f1c4,d1h5,h5e2,d2d4,51,resigned,2020-04-13 12:31:29,0,0,12,0,1181,14.0,-45.0,703.0,5,6,1
4716439776,2020-04-13,12:45:43,699,1,sexysempanzen,598,checkmated,US,2020-04-12,basic,20.0,25.0,4.0,B01,d7d5,d5e4,e7e5,f8c5,d8f6,e2e4,d2d3,d3e4,f1c4,d1h5,25,win,2020-04-13 12:45:43,1,1,12,0,1,49.0,41.0,658.0,6,7,2
4716470247,2020-04-13,12:54:23,672,0,gs430,836,win,AE,2019-11-22,basic,289.0,285.0,51.0,D02,d2d4,g1f3,f3e5,f2f3,d1d2,d7d5,g8f6,b8c6,c8f5,e7e6,15,checkmated,2020-04-13 12:54:23,0,0,12,0,143,625.0,-27.0,699.0,7,8,3
4716518982,2020-04-13,13:08:00,737,0,helloye7,576,abandoned,FR,2020-04-11,basic,0.0,2.0,0.0,C45,e2e4,g1f3,d2d4,f3d4,d1d4,e7e5,b8c6,e5d4,c6d4,g8f6,18,win,2020-04-13 13:08:00,1,1,13,0,2,2.0,65.0,672.0,8,9,1
4719804991,2020-04-14,05:39:41,747,0,Dare-re-ann,775,win,US,2020-04-14,basic,47.0,45.0,2.0,C25,e2e4,b1c3,f1c4,d1f3,g1h3,e7e5,b8c6,f8c5,g8f6,d7d6,21,checkmated,2020-04-14 05:39:41,0,0,5,1,0,94.0,10.0,737.0,9,1,1
4719838096,2020-04-14,05:54:37,724,0,christopher420,830,win,CL,2020-04-09,basic,18.0,37.0,1.0,D00,d2d4,e2e3,f1d3,c2c3,d1a4,d7d5,c8f5,e7e6,g8f6,b8c6,24,resigned,2020-04-14 05:54:37,0,0,5,1,5,56.0,-23.0,747.0,10,2,2
4720552730,2020-04-14,10:40:00,703,0,ginkgo-biloba,828,win,FR,2020-04-14,basic,179.0,149.0,5.0,C30,e2e4,f2f4,g1f3,d2d4,e4e5,e7e5,d7d6,e5f4,d6d5,c8f5,36,timeout,2020-04-14 10:40:00,0,0,10,1,0,333.0,-21.0,724.0,11,3,1
4720609170,2020-04-14,10:59:36,721,1,zmartin87,599,resigned,BG,2020-04-01,basic,295.0,290.0,13.0,B01,d7d5,d8d5,d5e6,b7b6,c8b7,e2e4,e4d5,b1c3,f1e2,g1f3,13,win,2020-04-14 10:59:36,1,1,10,1,13,598.0,18.0,703.0,12,4,2
4720623270,2020-04-14,11:04:16,740,1,Jaume1989Ferret,643,resigned,XC,2019-12-12,basic,174.0,358.0,23.0,B01,d7d5,d8d5,d5d6,c7c6,e7e5,e2e4,e4d5,b1c3,g1f3,f1e2,13,win,2020-04-14 11:04:16,1,1,11,1,124,555.0,19.0,721.0,13,5,1
4720639275,2020-04-14,11:09:43,761,0,CheezKing1,691,checkmated,FR,2020-04-14,basic,2.0,6.0,0.0,C20,e2e4,f1c4,d1h5,h5h6,c4f7,e7e5,f8c5,g7g6,g8h6,e8f7,22,win,2020-04-14 11:09:43,1,1,11,1,0,8.0,21.0,740.0,14,6,2
4720659930,2020-04-14,11:16:48,779,1,Josetrueba76,698,timeout,ES,2020-03-30,basic,516.0,534.0,51.0,C23,e7e5,d7d6,g7g6,g8f6,c8g4,e2e4,f1c4,d1h5,h5f3,b1c3,47,win,2020-04-14 11:16:48,1,1,11,1,15,1101.0,18.0,761.0,15,7,3
4720770312,2020-04-14,11:52:22,800,0,vanelli8,784,resigned,BR,2020-03-26,basic,20.0,29.0,1.0,C44,e2e4,g1f3,b2b3,d2d3,g2g4,e7e5,b8c6,g8f6,f8c5,f6g4,12,win,2020-04-14 11:52:22,1,1,11,1,19,50.0,21.0,779.0,16,8,4
4720788726,2020-04-14,11:58:14,779,1,lion8001,765,win,IT,2019-11-11,basic,527.0,511.0,46.0,B02,g8f6,g7g6,f8g7,d7d5,f6d5,e2e4,b1c3,d2d4,g1f3,e4d5,19,resigned,2020-04-14 11:58:14,0,0,11,1,155,1084.0,-21.0,800.0,17,9,5
4721086620,2020-04-14,13:27:07,758,1,ashishgupta_4,736,win,IN,2020-04-04,basic,396.0,370.0,16.0,C23,e7e5,d8f6,f6g6,f7f6,b8c6,e2e4,f1c4,d1h5,h5f3,b1c3,9,resigned,2020-04-14 13:27:07,0,0,13,1,10,782.0,-21.0,779.0,18,10,1
4724343028,2020-04-15,06:21:20,740,0,pwolimachan,750,win,IN,2020-03-27,basic,101.0,104.0,3.0,C46,e2e4,g1f3,b1c3,f1c4,f3h4,e7e5,g8f6,b8c6,f8c5,e8g8,12,checkmated,2020-04-15 06:21:20,0,0,6,2,19,208.0,-18.0,758.0,19,1,1
4724355322,2020-04-15,06:27:15,738,1,fabrimelluso,700,insufficient,ES,2019-11-24,basic,128.0,132.0,13.0,C42,e7e5,g8f6,d7d6,b8c6,c6a5,e2e4,f1c4,g1f3,d2d3,b1c3,54,insufficient,2020-04-15 06:27:15,0,2,6,2,143,273.0,-2.0,740.0,20,2,2
4724765583,2020-04-15,09:27:06,753,1,jackal234,726,checkmated,IT,2018-10-14,basic,353.0,364.0,70.0,C00,e7e6,d7d6,g8e7,e7g6,b8d7,e2e4,d2d4,g1f3,b1c3,f1c4,41,win,2020-04-15 09:27:06,1,1,9,2,549,787.0,15.0,738.0,21,3,1
4724810667,2020-04-15,09:45:20,737,0,nnus_boo,743,win,FR,2020-03-21,basic,293.0,304.0,14.0,C43,e2e4,g1f3,d2d4,d1d4,d4e3,e7e5,g8f6,e5d4,b8c6,d8e7,24,resigned,2020-04-15 09:45:20,0,0,9,2,25,611.0,-16.0,753.0,22,4,2
4724948267,2020-04-15,10:34:55,708,1,DJGJ1123,744,win,AU,2019-05-06,basic,263.0,262.0,8.0,B01,d7d5,g8f6,c8g4,g4h5,b8c6,e2e4,d2d3,b1c3,f2f3,c1f4,16,resigned,2020-04-15 10:34:55,0,0,10,2,345,533.0,-29.0,737.0,23,5,1
4724965942,2020-04-15,10:41:01,721,0,forest22800,698,resigned,UA,2019-02-18,basic,113.0,99.0,8.0,C46,e2e4,b1c3,g1f3,d2d4,f3d4,e7e5,b8c6,g8f6,e5d4,f6e4,16,win,2020-04-15 10:41:01,1,1,10,2,422,220.0,13.0,708.0,24,6,2
4724984400,2020-04-15,10:47:24,735,1,fadythomas,745,checkmated,JO,2020-01-19,basic,752.0,741.0,40.0,C00,e7e6,d8h4,h4e4,e4h1,h1g1,d2d4,e2e4,g2g3,d1e2,d4d5,44,win,2020-04-15 10:47:24,1,1,10,2,87,1533.0,14.0,721.0,25,7,3
4725024087,2020-04-15,11:01:00,748,0,fadythomas,737,resigned,JO,2020-01-19,basic,752.0,741.0,40.0,C20,e2e4,d1h5,h5e5,e5h8,h8h7,e7e5,g7g6,d8e7,e7g5,f8c5,13,win,2020-04-15 11:01:00,1,1,11,2,87,1533.0,13.0,735.0,26,8,1
4725042255,2020-04-15,11:07:30,737,0,hamidisfahan,771,win,IR,2015-03-11,basic,91.0,117.0,5.0,B01,e2e4,e4e5,g1f3,e5f6,d2d3,d7d5,d5d4,f7f6,g7f6,c7c5,22,resigned,2020-04-15 11:07:30,0,0,11,2,1862,213.0,-11.0,748.0,27,9,2
4725305668,2020-04-15,12:32:56,747,1,haidermauyad,695,checkmated,AZ,2020-03-28,basic,64.0,77.0,4.0,D02,d7d5,f7f6,b8c6,e7e5,f8d6,d2d4,g1f3,b1c3,c1f4,d4e5,38,win,2020-04-15 12:32:56,1,1,12,2,18,145.0,10.0,737.0,28,10,1
4725355974,2020-04-15,12:48:20,759,1,JarrarAbbas,753,checkmated,PK,2018-03-28,basic,121.0,118.0,14.0,A40,e7e5,f8c5,f7f6,f6e5,d8f6,d2d4,d4e5,g1f3,b1c3,f3e5,21,win,2020-04-15 12:48:20,1,1,12,2,749,253.0,12.0,747.0,29,11,2
4725378611,2020-04-15,12:55:19,748,1,fedry2,756,win,ZA,2019-11-23,basic,970.0,1505.0,88.0,D02,d7d5,f7f6,c7c6,b8a6,a6b4,d2d4,g1f3,b1c3,c1f4,e2e3,25,resigned,2020-04-15 12:55:19,0,0,12,2,144,2563.0,-11.0,759.0,30,12,3
4725420633,2020-04-15,13:07:38,738,0,samuelemagagna,765,win,IT,2020-03-12,basic,157.0,163.0,31.0,D00,d2d4,b1c3,f2f3,e2e3,e3e4,d7d5,g8f6,b8c6,c8f5,d5e4,30,resigned,2020-04-15 13:07:38,0,0,13,2,34,351.0,-10.0,748.0,31,13,1
4728888936,2020-04-16,07:51:12,749,1,chhabrakaran29,740,resigned,IN,2018-03-22,basic,724.0,750.0,22.0,D00,d7d5,g8f6,b8c6,c8f5,c6b4,d2d4,c1f4,b1c3,g1f3,e2e3,15,win,2020-04-16 07:51:12,1,1,7,3,756,1496.0,11.0,738.0,32,1,1
4728901358,2020-04-16,07:56:50,740,1,1987t,808,win,IN,2018-10-03,basic,310.0,305.0,32.0,C23,e7e5,d7d6,g7g6,g8f6,c8g4,e2e4,f1c4,d1h5,h5e2,g1f3,43,abandoned,2020-04-16 07:56:50,0,2,7,3,561,647.0,-9.0,749.0,33,2,2
4729445167,2020-04-16,11:18:56,749,0,e1gh7b17,692,checkmated,IT,2019-10-02,basic,329.0,307.0,28.0,D02,d2d4,g1f3,c1f4,e2e3,f1d3,d7d5,g8f6,c8f5,b8c6,e7e6,25,win,2020-04-16 11:18:56,1,1,11,3,197,664.0,9.0,740.0,34,3,1
4729471044,2020-04-16,11:27:53,740,0,Erik121212,762,win,NL,2018-03-20,basic,524.0,535.0,55.0,C20,e2e4,d2d3,a2a3,h2h3,c1d2,e7e5,b8c6,g8f6,f8c5,d7d5,30,checkmated,2020-04-16 11:27:53,0,0,11,3,758,1114.0,-9.0,749.0,35,4,2
4729503751,2020-04-16,11:38:38,730,1,benbodnar,720,win,HU,2020-02-24,basic,273.0,283.0,22.0,C25,e7e5,d7d6,f7f6,c7c6,b7b5,e2e4,b1c3,g1f3,f1c4,d2d3,23,checkmated,2020-04-16 11:38:38,0,0,11,3,52,578.0,-10.0,740.0,36,5,3
4729532145,2020-04-16,11:48:18,720,0,devan_maindhan,709,win,IN,2018-01-07,basic,680.0,673.0,89.0,A00,e2e3,d1f3,d2d4,h2h3,f1b5,e7e5,d7d5,g8f6,b8c6,f8b4,31,resigned,2020-04-16 11:48:18,0,0,11,3,830,1442.0,-10.0,730.0,37,6,4
4729564605,2020-04-16,11:58:55,729,0,danilogcoelho,715,resigned,BR,2019-12-04,basic,257.0,261.0,46.0,C20,e2e4,f1c4,d1f3,f3f7,f7g7,e7e5,f8c5,d8h4,e8d8,h4f2,46,win,2020-04-16 11:58:55,1,1,11,3,134,564.0,9.0,720.0,38,7,5
4729826642,2020-04-16,13:18:29,721,1,ivanrenoud-grappin,747,win,FR,2019-12-05,basic,333.0,346.0,20.0,B20,c7c5,g8f6,e7e6,d7d5,d5c4,e2e4,f1c4,b1c3,g1f3,d2d3,21,resigned,2020-04-16 13:18:29,0,0,13,3,133,699.0,-8.0,729.0,39,8,1
4729859455,2020-04-16,13:28:15,713,0,Jain0009,741,win,IN,2018-11-25,basic,6.0,20.0,3.0,A00,b1c3,g1f3,a1b1,d2d3,e2e3,e7e5,b8c6,g8f6,d7d5,f8c5,52,timeout,2020-04-16 13:28:15,0,0,13,3,508,29.0,-8.0,721.0,40,9,2
4730007754,2020-04-16,14:09:51,704,1,rafee321,701,win,IN,2020-02-25,basic,557.0,505.0,30.0,C00,e7e6,a7a6,h7h6,d7d5,f8b4,e2e4,b1c3,d2d4,g1f3,c1f4,24,resigned,2020-04-16 14:09:51,0,0,14,3,51,1092.0,-9.0,713.0,41,10,1
4730044546,2020-04-16,14:19:42,697,0,juspow,740,win,US,2020-03-18,basic,149.0,158.0,17.0,A00,b2b4,c1b2,g1f3,c2c3,d2d4,e7e5,b8c6,f8b4,b4c5,e5d4,26,checkmated,2020-04-16 14:19:42,0,0,14,3,29,324.0,-7.0,704.0,42,11,2
4730090848,2020-04-16,14:32:07,689,1,cotte69,693,win,FR,2020-03-21,basic,269.0,237.0,36.0,C23,e7e5,b8c6,g8f6,f8c5,f6g4,e2e4,f1c4,b1c3,g1f3,d2d3,20,checkmated,2020-04-16 14:32:07,0,0,14,3,26,542.0,-8.0,697.0,43,12,3
4730118690,2020-04-16,14:39:26,696,1,queenath,644,checkmated,NO,2019-03-22,basic,688.0,671.0,88.0,B00,b8c6,g8f6,e7e5,c6e5,f8d6,e2e4,d2d4,b1c3,d4e5,g1f3,13,win,2020-04-16 14:39:26,1,1,14,3,391,1447.0,7.0,689.0,44,13,4
4730132126,2020-04-16,14:43:04,704,1,mia662,704,checkmated,SI,2019-11-08,basic,597.0,595.0,60.0,B07,c7c6,d7d6,e7e6,f7f6,g7g5,e2e4,d2d4,c1f4,b1c3,g1f3,44,win,2020-04-16 14:43:04,1,1,14,3,160,1252.0,8.0,696.0,45,14,5
4730167541,2020-04-16,14:52:21,696,0,JuSa1892,731,win,FI,2020-02-11,basic,389.0,347.0,26.0,C20,e2e4,d1h5,h5e5,e5h8,g1e2,e7e5,g7g6,d8e7,e7e4,e4c2,20,resigned,2020-04-16 14:52:21,0,0,14,3,65,762.0,-8.0,704.0,46,15,6
4730213142,2020-04-16,15:04:13,697,1,BaraaBarbecues,709,win,SY,2019-12-30,basic,379.0,349.0,20.0,B20,c7c5,d7d6,c8e6,g8f6,d8a5,e2e4,c2c4,b1c3,d2d3,g1f3,26,resigned,2020-04-16 15:04:13,0,0,15,3,108,748.0,1.0,696.0,47,16,1
4734736066,2020-04-17,15:27:51,696,0,pirindulero,666,stalemate,ES,2020-03-17,basic,106.0,97.0,5.0,C44,e2e4,g1f3,d2d4,e4d5,d4e5,e7e5,b8c6,d7d5,d8d5,d5e4,52,stalemate,2020-04-17 15:27:51,0,2,15,4,31,208.0,-1.0,697.0,48,1,1
4746136377,2020-04-20,06:31:07,687,0,race26,655,win,CO,2020-04-12,basic,363.0,384.0,25.0,C30,e2e4,f2f4,d2d3,g1f3,f4e5,e7e5,d7d6,g8f6,b8c6,d6e5,41,resigned,2020-04-20 06:31:07,0,0,6,0,8,772.0,-9.0,696.0,49,1,1
4746170812,2020-04-20,06:46:03,681,1,Dmark25,779,win,US,2017-05-16,basic,1047.0,1050.0,81.0,C25,e7e5,c7c6,d7d6,b7b5,f7f6,e2e4,b1c3,g1f3,d2d3,c1g5,25,checkmated,2020-04-20 06:46:03,0,0,6,0,1070,2178.0,-6.0,687.0,50,2,2
4746186949,2020-04-20,06:53:16,673,0,argenius23,681,win,MX,2020-04-08,premium,234.0,242.0,31.0,A00,d2d4,b1c3,g1f3,e2e3,h2h3,d7d5,b8c6,g8f6,c8f5,e7e6,43,checkmated,2020-04-20 06:53:16,0,0,6,0,12,507.0,-8.0,681.0,51,3,3
4750862822,2020-04-21,08:40:09,666,0,semih318,704,win,TR,2020-04-13,basic,639.0,667.0,36.0,C42,e2e4,g1f3,f3e5,f1c4,e5f7,e7e5,g8f6,f6e4,f8c5,e4f2,26,resigned,2020-04-21 08:40:09,0,0,8,1,8,1342.0,-7.0,673.0,52,1,1
4750889863,2020-04-21,08:50:35,659,1,Artim18,712,win,MK,2019-11-18,basic,218.0,249.0,20.0,B00,b7b6,c8b7,g7g6,f8g7,d7d6,e2e4,d2d4,b1c3,g1f3,c1f4,26,resigned,2020-04-21 08:50:35,0,0,8,1,155,487.0,-7.0,666.0,53,2,2
4750909512,2020-04-21,08:57:57,666,1,EkaBeka,608,resigned,RU,2019-02-12,basic,518.0,547.0,36.0,B00,b8c6,g8f6,e7e5,c6e5,f8d6,e2e4,d2d4,b1c3,d4e5,g1f3,23,win,2020-04-21 08:57:57,1,1,8,1,434,1101.0,7.0,659.0,54,3,3
4750928473,2020-04-21,09:05:19,659,1,mohammadali626,696,win,IR,2020-03-20,basic,173.0,181.0,8.0,C42,e7e5,g8f6,c7c6,d7d5,c6d5,e2e4,b1c3,g1f3,f1c4,e4d5,24,resigned,2020-04-21 09:05:19,0,0,9,1,32,362.0,-7.0,666.0,55,4,1
4750957422,2020-04-21,09:16:30,667,0,shownfrost,649,checkmated,IN,2019-02-16,basic,103.0,101.0,6.0,C47,e2e4,g1f3,b1c3,d2d4,d4d5,e7e5,b8c6,g8f6,d7d6,c6d4,30,win,2020-04-21 09:16:30,1,1,9,1,430,210.0,8.0,659.0,56,5,2
4750993913,2020-04-21,09:30:06,674,1,mysteriousscone,622,timeout,US,2014-03-20,basic,414.0,411.0,9.0,C01,e7e6,d7d5,d8d5,f8b4,b4c3,e2e4,d2d4,e4d5,b1c3,a2a3,49,win,2020-04-21 09:30:06,1,1,9,1,2224,834.0,7.0,667.0,57,6,3
4759516423,2020-04-23,07:34:33,660,0,vivekviratap9260,731,win,IN,2020-04-13,basic,21.0,21.0,3.0,C20,e2e4,f1e2,e2h5,d1f3,f3b3,e7e5,f8b4,d8g5,g8f6,c7c5,15,resigned,2020-04-23 07:34:33,0,0,7,3,10,45.0,-14.0,674.0,58,1,1
4772504083,2020-04-26,04:26:02,653,1,Trist0503,705,win,US,2020-03-14,basic,37.0,26.0,2.0,C42,e7e5,g8f6,f8e7,e8g8,c7c6,e2e4,b1c3,g1f3,f1c4,d2d3,24,checkmated,2020-04-26 04:26:02,0,0,4,6,43,65.0,-7.0,660.0,59,1,1
4772534294,2020-04-26,04:39:34,644,0,Junior0292,620,win,AR,2020-04-19,basic,198.0,187.0,24.0,C20,e2e4,d1f3,b2b3,c1b2,d2d3,e7e5,b8c6,g8f6,d7d5,f8b4,26,resigned,2020-04-26 04:39:34,0,0,4,6,7,409.0,-9.0,653.0,60,2,2
4773791589,2020-04-26,12:13:39,636,0,apalsaha,652,win,CA,2020-02-28,basic,114.0,106.0,8.0,C20,e2e4,d2d3,c2c3,b2b4,f2f3,e7e5,b8c6,f8c5,c5b6,g8f6,31,checkmated,2020-04-26 12:13:39,0,0,12,6,58,228.0,-8.0,644.0,61,3,1
4773918149,2020-04-26,12:50:22,644,0,pandeyji0007,643,checkmated,IN,2020-04-14,basic,92.0,109.0,14.0,A00,b1c3,g1f3,c3d5,e2e4,d1e2,e7e5,b8c6,g8f6,f6e4,f7f5,41,win,2020-04-26 12:50:22,1,1,12,6,12,215.0,8.0,636.0,62,4,2
4781545200,2020-04-28,04:20:49,651,0,alex00rossi,606,resigned,IT,2019-02-25,basic,4592.0,4627.0,907.0,C20,e2e4,d1f3,f1c4,d2d3,c1g5,e7e5,b8c6,g8f6,f8c5,d7d6,17,win,2020-04-28 04:20:49,1,1,4,1,428,10126.0,7.0,644.0,63,1,1
4781558465,2020-04-28,04:26:49,642,0,WildBlueYonder21,637,win,US,2020-04-20,basic,66.0,59.0,5.0,D06,d2d4,c2c4,c1f4,e2e3,f1c4,d7d5,g8f6,d5c4,b8c6,c8f5,23,checkmated,2020-04-28 04:26:49,0,0,4,1,8,130.0,-9.0,651.0,64,2,2
4781893239,2020-04-28,06:55:01,635,1,dom8888,727,win,ES,2018-07-27,basic,114.0,67.0,8.0,C23,e7e5,b8c6,g7g6,d8f6,f6f3,e2e4,f1c4,d1h5,h5f3,g2g4,8,resigned,2020-04-28 06:55:01,0,0,6,1,641,189.0,-7.0,642.0,65,3,1
4782762861,2020-04-28,12:12:35,627,1,TosunPasa1903,656,win,TR,2020-04-27,basic,164.0,159.0,27.0,B01,d7d5,d5e4,e7e5,f8b4,c7c6,e2e4,d2d3,d3e4,d1d5,c2c3,36,timeout,2020-04-28 12:12:35,0,0,12,1,1,350.0,-8.0,635.0,66,4,1
4787180617,2020-04-29,11:54:16,619,1,RegularSloth19023004,661,win,ES,2020-04-28,basic,244.0,234.0,13.0,C26,e7e5,g8f6,b8c6,a7a5,b7b6,e2e4,f1c4,b1c3,g1f3,d2d3,34,checkmated,2020-04-29 11:54:16,0,0,11,2,1,491.0,-8.0,627.0,67,1,1
4787231543,2020-04-29,12:10:02,628,1,NeoAl,638,resigned,CH,2020-01-21,basic,10.0,30.0,2.0,C42,e7e5,g8f6,b8c6,f8c5,d7d6,e2e4,f1c4,g1f3,b1c3,d2d3,32,win,2020-04-29 12:10:02,1,1,12,2,99,42.0,9.0,619.0,68,2,1
4796175587,2020-05-01,12:49:23,638,0,saeid1212344,657,resigned,DE,2020-04-23,basic,25.0,32.0,1.0,A00,e2e3,g1f3,h2h3,b1c3,a2a3,e7e5,b8c6,d7d5,g8f6,c8f5,30,win,2020-05-01 12:49:23,1,1,12,4,8,58.0,10.0,628.0,69,1,1
4796291505,2020-05-01,13:21:50,645,1,mari7asan,565,resigned,TR,2020-04-20,basic,22.0,38.0,2.0,C23,e7e5,d8h4,h4e4,e4e2,f8c5,e2e4,f1c4,g2g3,d1e2,g1e2,17,win,2020-05-01 13:21:50,1,1,13,4,11,62.0,7.0,638.0,70,2,1
4796308573,2020-05-01,13:26:51,636,0,johnny013,601,win,BR,2018-06-29,basic,153.0,163.0,12.0,B01,e2e4,d1h5,h5d5,e4d5,b1c3,d7d5,g7g6,d8d5,g8f6,e7e5,46,resigned,2020-05-01 13:26:51,0,0,13,4,672,328.0,-9.0,645.0,71,3,2
4799497769,2020-05-02,05:26:49,642,1,Necronime,541,timeout,MA,2020-03-15,basic,184.0,184.0,11.0,B02,d7d5,g8f6,d5e4,d8d6,e7e6,e2e4,b1c3,g1f3,f3e5,d2d4,27,win,2020-05-02 05:26:49,1,1,5,5,48,379.0,6.0,636.0,72,1,1
4799540913,2020-05-02,05:45:28,634,0,KrackMonroe,639,win,US,2019-12-13,basic,286.0,322.0,14.0,D06,d2d4,c2c4,c1g5,g5h4,h4g3,d7d5,g8f6,h7h6,g7g5,b8c6,8,resigned,2020-05-02 05:45:28,0,0,5,5,141,622.0,-8.0,642.0,73,2,2
4799593435,2020-05-02,06:08:07,625,0,creative_jeFf,589,win,CH,2020-03-20,premium,42.0,39.0,9.0,D00,d2d4,d1d3,d3b5,b5c5,c5b4,d7d5,g8f6,c7c6,b8d7,a7a5,30,resigned,2020-05-02 06:08:07,0,0,6,5,43,90.0,-9.0,634.0,74,3,1
4800984516,2020-05-02,13:59:30,625,1,RL150,624,stalemate,GB,2018-06-01,basic,87.0,90.0,4.0,C26,e7e5,g8f6,d7d5,c7c6,e5e4,e2e4,f1c4,b1c3,e4d5,d1f3,51,stalemate,2020-05-02 13:59:30,0,2,13,5,701,181.0,0.0,625.0,75,4,1
4801106660,2020-05-02,14:32:15,632,0,bvuk,577,checkmated,BA,2017-11-13,basic,264.0,260.0,25.0,B01,e2e4,d2d3,g1f3,f3e5,e5c4,d7d5,d5d4,e7e5,f7f6,c7c5,71,win,2020-05-02 14:32:15,1,1,14,5,901,549.0,7.0,625.0,76,5,1
4801173946,2020-05-02,14:49:13,639,1,AIZ21,576,resigned,SA,2020-04-17,basic,10.0,21.0,0.0,B00,f7f6,g7g6,b8c6,c6e5,e7e6,e2e4,d2d4,g1f3,d4d5,b1c3,31,win,2020-05-02 14:49:13,1,1,14,5,15,31.0,7.0,632.0,77,6,2
4801224487,2020-05-02,15:02:19,631,0,Osama_Elshahat,666,win,EG,2020-02-29,basic,375.0,361.0,58.0,D00,e2e4,d2d4,b1c3,g2g3,f1b5,d7d5,d5e4,g8f6,b8c6,a7a6,31,resigned,2020-05-02 15:02:19,0,0,15,5,63,794.0,-8.0,639.0,78,7,1
4803955119,2020-05-03,04:59:08,622,1,amit2429,595,win,IL,2020-04-30,basic,58.0,77.0,5.0,D02,d7d5,b8c6,g8f6,e7e6,f8d6,d2d4,g1f3,b1c3,c1f4,e2e3,16,timeout,2020-05-03 04:59:08,0,0,4,6,3,140.0,-9.0,631.0,79,1,1
4808448954,2020-05-04,06:15:06,631,1,personbieng,659,checkmated,AU,2019-04-23,basic,239.0,250.0,11.0,A45,g8f6,g7g6,d7d6,f8g7,b8c6,d2d4,b1c3,e2e4,g1f3,c1f4,49,win,2020-05-04 06:15:06,1,1,6,0,377,500.0,9.0,622.0,80,1,1
4809459213,2020-05-04,12:37:55,620,1,vikashmsme19112001,497,win,IN,2019-07-12,basic,318.0,354.0,19.0,C24,e7e5,g8f6,g7g6,a7a6,c7c6,e2e4,f1c4,d2d3,g1f3,b1c3,44,resigned,2020-05-04 12:37:55,0,0,12,0,297,691.0,-11.0,631.0,81,2,1
4813074665,2020-05-05,07:36:31,612,1,haddabeetle,727,win,IN,2020-05-05,basic,1.0,2.0,0.0,C21,e7e5,f8e7,e7h4,g7g5,g5g4,d2d4,e2e4,b1c3,g1f3,g2g3,24,checkmated,2020-05-05 07:36:31,0,0,7,1,0,3.0,-8.0,620.0,82,1,1
4813103871,2020-05-05,07:48:42,622,0,le-law,666,resigned,ET,2016-07-30,basic,54.0,59.0,4.0,B01,e2e4,e4d5,b1c3,f1b5,b5e2,d7d5,d8d5,d5d4,c7c6,e7e5,21,win,2020-05-05 07:48:42,1,1,7,1,1375,117.0,10.0,612.0,83,2,2
4813362909,2020-05-05,09:30:30,629,1,sunnatakbarov,589,abandoned,ES,2016-11-17,basic,161.0,128.0,16.0,C00,e7e6,d8h4,b8c6,h4f6,f6g6,d2d4,e2e4,b1c3,g1f3,c1g5,22,win,2020-05-05 09:30:30,1,1,9,1,1265,305.0,7.0,622.0,84,3,1
4813397129,2020-05-05,09:43:05,637,0,Apocaotico,613,timeout,MX,2020-03-15,basic,101.0,100.0,6.0,A06,e2e4,g1f3,f3g5,g5e4,d2d3,d7d5,d5e4,f7f6,d8d4,c8f5,22,win,2020-05-05 09:43:05,1,1,9,1,51,207.0,8.0,629.0,85,4,2
